customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00177,Male,0,No,Yes,7,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card,96.46,5786.69,No
CUST00178,Male,0,Yes,No,34,No,Yes,No,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer,75.02,6744.03,No
CUST00179,Male,0,No,No,45,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card,40.73,4286.64,Yes
CUST00180,Male,1,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,45.93,6517.06,No
CUST00181,Male,0,Yes,Yes,60,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,58.25,8740.53,No
CUST00182,Female,1,No,Yes,43,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,73.43,1650.87,No
CUST00183,Male,1,No,No,10,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,100.52,489.72,No
CUST00184,Male,1,No,No,10,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Electronic check,40.72,5145.14,Yes
CUST00185,Male,0,No,No,21,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,93.86,1442.88,No
CUST00186,Female,0,Yes,No,61,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer,111.62,1502.19,No
CUST00187,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,59.57,6055.78,No
CUST00188,Male,1,No,Yes,62,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.58,3809.24,No
CUST00189,Female,0,No,No,50,Yes,No,No,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,67.77,312.16,No
CUST00190,Male,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,101.71,5063.38,Yes
CUST00191,Male,0,Yes,Yes,32,No,No,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,29.25,2214.6,No
CUST00192,Male,0,No,No,59,No,No phone service,No,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,58.73,3915.38,No
CUST00193,Male,1,Yes,No,1,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,22.93,370.47,No
CUST00194,Male,1,Yes,No,12,No,No,DSL,No,No,No internet service,No internet service,No internet service,No,One year,No,Bank transfer,71.78,590.36,No
CUST00195,Female,0,Yes,Yes,65,No,No,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,114.41,1740.1,Yes
CUST00196,Female,0,Yes,No,56,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,36.03,6470.31,No
CUST00197,Female,0,No,Yes,42,No,No,No,No,No internet service,No,No,Yes,No,Two year,No,Electronic check,45.54,7114.05,No
CUST00198,Male,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer,89.89,3106.97,Yes
CUST00199,Male,1,No,No,30,No,Yes,No,No,No,Yes,No,Yes,No,One year,No,Bank transfer,89.05,1147.73,No
CUST00200,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,79.67,8428.92,No
CUST00201,Female,0,Yes,Yes,22,No,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,44.17,7088.95,Yes
CUST00202,Male,1,No,Yes,28,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,26.66,1500.78,No
CUST00203,Male,0,No,Yes,30,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,42.23,2057.93,No
CUST00204,Female,1,Yes,Yes,17,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer,83.91,347.52,No
CUST00205,Male,1,Yes,Yes,10,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,One year,No,Bank transfer,49.62,8109.92,No
CUST00206,Female,1,Yes,No,46,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,104.17,8400.9,No
CUST00207,Female,1,No,Yes,2,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,81.62,764.36,No
CUST00208,Female,1,No,Yes,1,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,1339.13,No
CUST00209,Male,1,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,28.82,1863.66,No
CUST00210,Male,0,No,Yes,71,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,48.06,1644.65,No
CUST00211,Male,1,Yes,Yes,30,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,77.36,8466.31,No
CUST00212,Male,1,No,No,7,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,113.69,2366.65,Yes
CUST00213,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card,30.32,3386.23,No
CUST00214,Male,1,Yes,No,47,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,103.07,636.96,No
CUST00215,Male,0,Yes,Yes,1,No,No,No,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,77.28,5663.5,No
CUST00216,Female,1,Yes,No,21,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,56.39,2408.74,No
CUST00217,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,No,Credit card,84.3,2221.91,Yes
CUST00218,Female,0,Yes,No,6,No,No phone service,DSL,Yes,No,No,No,No,No internet service,One year,Yes,Mailed check,98.5,8794.57,No
CUST00219,Male,1,No,Yes,19,No,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,One year,No,Credit card,55.87,366.44,No
CUST00220,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Two year,No,Mailed check,111.97,1700.2,No
CUST00221,Male,1,Yes,No,31,No,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.09,4628.49,Yes
CUST00222,Female,1,Yes,No,2,Yes,No,No,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer,35.69,5069.1,No
CUST00223,Female,0,No,Yes,40,No,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.68,6423.2,No
CUST00224,Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,96.55,1897.83,Yes
CUST00225,Female,0,Yes,No,44,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,78.66,3558.59,No
CUST00226,Male,1,Yes,No,70,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,78.41,2598.89,No
CUST00227,Female,0,Yes,No,16,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,22.77,7513.76,No
CUST00228,Male,1,No,No,46,No,No,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,66.33,3251.03,No
CUST00229,Male,1,No,Yes,68,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,56.56,2364.87,No
CUST00230,Female,0,Yes,No,23,No,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Credit card,24.38,5559.09,No
CUST00231,Female,1,Yes,No,70,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.12,985.46,No
CUST00232,Female,0,No,Yes,33,No,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,38.31,7643.65,No
CUST00233,Female,1,No,Yes,49,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.99,2525.74,No
CUST00234,Female,0,No,No,41,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,No,Electronic check,77.76,7419.63,No
CUST00235,Female,1,Yes,No,32,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card,64.03,8922.57,No
CUST00236,Female,0,No,Yes,26,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,One year,Yes,Bank transfer,90.18,211.5,No
CUST00237,Female,0,Yes,Yes,58,No,Yes,DSL,No internet service,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer,104.48,1743.91,Yes
CUST00238,Male,1,No,No,18,No,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,36.92,6725.86,No
CUST00239,Female,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,47.86,763.81,Yes
CUST00240,Female,0,Yes,Yes,70,No,No phone service,No,Yes,No internet service,No,No internet service,No,No,One year,No,Credit card,38.58,4029.16,No
CUST00241,Male,1,No,No,24,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Credit card,69.92,1372.0,No
CUST00242,Female,1,Yes,No,14,Yes,No phone service,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,27.93,4238.39,No
CUST00243,Male,1,No,Yes,59,No,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card,94.13,132.84,No
CUST00244,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,32.79,1371.87,No
CUST00245,Female,0,No,No,10,Yes,No,No,No,No,Yes,No internet service,No,No internet service,One year,No,Electronic check,114.68,2489.1,No
CUST00246,Male,1,No,No,58,No,No,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,104.04,1797.03,No
CUST00247,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,116.93,3264.93,Yes
CUST00248,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,24.06,1321.4,No
CUST00249,Male,1,Yes,Yes,43,No,Yes,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,40.52,7390.79,Yes
CUST00250,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,No,Electronic check,116.1,4691.93,No
CUST00251,Male,1,No,No,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Credit card,118.46,2805.25,No
CUST00252,Female,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,48.07,2670.82,No
CUST00253,Male,1,No,No,19,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.88,2210.9,No
CUST00254,Male,0,No,Yes,26,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,40.75,4557.02,No
CUST00255,Male,0,No,Yes,59,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,109.48,4790.3,Yes
CUST00256,Male,0,No,Yes,7,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,33.69,8924.33,No
CUST00257,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,88.82,5668.55,Yes
CUST00258,Female,1,No,No,1,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,49.01,4792.12,No
CUST00259,Male,1,No,No,21,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer,57.38,363.88,Yes
CUST00260,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,74.79,4959.2,No
CUST00261,Female,1,No,Yes,35,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,62.75,4464.55,No
CUST00262,Male,1,No,No,23,No,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Electronic check,72.34,8071.76,No
CUST00263,Male,0,No,No,11,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card,87.96,6508.5,No
CUST00264,Male,1,Yes,No,21,No,Yes,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,49.62,4326.66,No
CUST00265,Female,1,Yes,No,72,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,93.88,2068.35,No
CUST00266,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,61.72,6436.14,No
CUST00267,Female,1,Yes,Yes,62,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22.18,2596.71,No
CUST00268,Male,1,No,No,29,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,104.66,3189.26,Yes
CUST00269,Male,1,No,Yes,18,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card,48.16,6237.45,No
CUST00270,Female,0,No,Yes,25,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,106.02,2825.32,No
CUST00271,Female,0,Yes,No,10,No,No phone service,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,94.46,2685.81,No
CUST00272,Female,1,No,Yes,19,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.67,3990.83,No
CUST00273,Female,1,No,Yes,55,No,No phone service,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.03,5977.95,Yes
CUST00274,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,119.2,8477.73,No
CUST00275,Female,0,No,Yes,67,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,50.75,1355.44,No
CUST00276,Male,0,No,No,46,No,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,65.04,2288.13,No
CUST00277,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.85,8868.5,No
CUST00278,Male,1,No,Yes,9,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,107.14,5561.86,No
CUST00279,Female,1,Yes,No,21,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,75.29,106.39,No
CUST00280,Female,1,No,No,70,No,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer,30.19,8053.83,No
CUST00281,Female,1,Yes,Yes,23,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,79.76,2553.32,No
CUST00282,Female,1,No,No,65,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No internet service,One year,Yes,Credit card,66.79,4959.35,No
CUST00283,Male,0,No,Yes,60,Yes,Yes,No,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Credit card,50.74,3317.73,Yes
CUST00284,Female,1,Yes,Yes,6,No,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,21.87,1585.12,Yes
CUST00285,Male,1,Yes,No,71,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,41.64,5425.9,No
CUST00286,Male,1,No,Yes,37,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,40.6,1950.37,No
CUST00287,Male,0,Yes,No,20,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,91.54,2067.65,No
CUST00288,Male,1,Yes,Yes,7,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card,45.92,7228.18,No
CUST00289,Female,0,No,No,27,No,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,117.86,5795.28,Yes
CUST00290,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,38.4,8267.26,No
CUST00291,Male,0,No,Yes,30,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,109.31,3953.08,Yes
CUST00292,Male,0,No,Yes,40,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Bank transfer,56.53,4555.09,No
CUST00293,Female,0,No,No,36,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,119.94,643.27,Yes
CUST00294,Female,1,Yes,No,37,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,100.38,3251.09,No
CUST00295,Female,1,No,Yes,50,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,Yes,Credit card,80.4,457.87,No
CUST00296,Female,0,Yes,No,36,No,No phone service,No,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,103.06,3163.9,No
CUST00297,Male,0,No,No,30,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,109.68,3690.31,No
CUST00298,Male,0,No,Yes,61,No,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Credit card,119.76,1574.01,Yes
CUST00299,Female,1,Yes,Yes,17,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,37.02,7698.68,No
CUST00300,Male,1,No,No,5,Yes,Yes,No,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Bank transfer,78.47,3043.91,No
CUST00301,Male,0,Yes,Yes,8,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,58.68,511.58,No
CUST00302,Male,1,Yes,Yes,10,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,58.55,3525.59,Yes
CUST00303,Female,1,Yes,No,1,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,83.23,4941.38,No
CUST00304,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,70.42,4312.77,No
CUST00305,Male,0,No,Yes,50,No,No,No,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,101.05,5079.15,No
CUST00306,Female,1,No,No,68,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,52.83,7945.15,No
CUST00307,Female,1,No,Yes,22,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,73.0,283.43,No
CUST00308,Female,1,No,No,6,No,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,116.56,7107.42,No
